1: 24.10.2014.19.2.38.227
5496: 24.10.2014.19.11.45.986
#BESTUTMA,COM1,0,57.0,FINESTEERING,1815,493810.200,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464379.2454,438271.0421,622.2893,52.1000,WGS84,2.1497,1.5999,3.8352,"0",180.600,0.000,17,13,0,0,0,08,0,01*6d1e35ff
5497: 24.10.2014.19.11.46.81
#BESTVELA,COM1,0,57.0,FINESTEERING,1815,493810.400,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,180.800,15.7652,216.446542,-0.7369,0.0*59a6b6aa
5498: 24.10.2014.19.11.46.177
#BESTUTMA,COM1,0,57.0,FINESTEERING,1815,493810.400,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464376.6373,438269.1980,622.3233,52.1000,WGS84,2.2006,1.6218,3.9394,"0",180.800,0.000,16,12,0,0,0,08,0,01*bb702f8b
5499: 24.10.2014.19.11.46.289
#BESTVELA,COM1,0,57.0,FINESTEERING,1815,493810.600,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,181.000,15.7383,216.394482,-0.8474,0.0*6adb9c36
5500: 24.10.2014.19.11.46.384
#BESTUTMA,COM1,0,57.0,FINESTEERING,1815,493810.600,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464374.1108,438267.3056,622.1601,52.1000,WGS84,2.2046,1.6246,3.9470,"0",181.000,0.000,16,12,0,0,0,08,0,01*faee765b
5501: 24.10.2014.19.11.46.496
#BESTVELA,COM1,0,51.0,FINESTEERING,1815,493810.800,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,181.200,15.6951,216.142989,-0.6702,0.0*e77abb9e
5502: 24.10.2014.19.11.46.576
#BESTUTMA,COM1,0,51.0,FINESTEERING,1815,493810.800,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464371.5895,438265.4236,622.0112,52.1000,WGS84,2.2079,1.6274,3.9533,"0",181.200,0.000,17,12,0,0,0,08,0,01*ac7d2a00
5503: 24.10.2014.19.11.46.687
#BESTVELA,COM1,0,51.0,FINESTEERING,1815,493811.000,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,181.400,15.7569,216.240040,-0.5313,0.0*c0d0a7de
5504: 24.10.2014.19.11.46.783
#BESTUTMA,COM1,0,51.0,FINESTEERING,1815,493811.000,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464369.0665,438263.5361,621.8676,52.1000,WGS84,2.2118,1.6303,3.9606,"0",181.400,0.000,17,12,0,0,0,08,0,01*2e467ba4
5505: 24.10.2014.19.11.46.895
#BESTVELA,COM1,0,51.0,FINESTEERING,1815,493811.200,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,161.200,15.7490,215.999506,-0.4920,0.0*34c6b87c
5506: 24.10.2014.19.11.46.974
#BESTUTMA,COM1,0,51.0,FINESTEERING,1815,493811.200,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464366.7946,438261.8143,621.7645,52.1000,WGS84,1.8572,1.3649,3.2896,"0",161.200,0.000,17,12,0,0,0,08,0,01*04d28b0a
5507: 24.10.2014.19.11.47.86
#BESTVELA,COM1,0,51.0,FINESTEERING,1815,493811.400,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,161.400,15.6403,216.273006,-0.4037,0.0*43bdd1fc
5508: 24.10.2014.19.11.47.182
#BESTUTMA,COM1,0,51.0,FINESTEERING,1815,493811.400,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464364.2715,438259.9432,621.6657,52.1000,WGS84,1.8606,1.3674,3.2959,"0",161.400,0.000,17,12,0,0,0,08,0,01*05125f47
5509: 24.10.2014.19.11.47.293
#BESTVELA,COM1,0,51.0,FINESTEERING,1815,493811.600,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,161.600,15.6290,216.189293,-0.2592,0.0*7517b7ed
5510: 24.10.2014.19.11.47.373
#BESTUTMA,COM1,0,51.0,FINESTEERING,1815,493811.600,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464361.7546,438258.0804,621.5770,52.1000,WGS84,1.8654,1.3701,3.3047,"0",161.600,0.000,17,12,0,0,0,08,0,01*aba47f6a
5511: 24.10.2014.19.11.47.485
#BESTVELA,COM1,0,51.0,FINESTEERING,1815,493811.800,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,161.800,15.6348,215.881562,-0.2548,0.0*2c9752a1
5512: 24.10.2014.19.11.47.581
#BESTUTMA,COM1,0,51.0,FINESTEERING,1815,493811.800,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464360.1874,438256.3887,622.8499,52.1000,WGS84,1.9808,1.3770,3.4341,"0",161.800,0.000,15,11,0,0,0,08,0,01*d88744e9
5513: 24.10.2014.19.11.47.692
#BESTVELA,COM1,0,53.5,FINESTEERING,1815,493812.000,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,162.000,15.4050,215.808010,-0.2101,0.0*bf469386
5514: 24.10.2014.19.11.47.772
#BESTUTMA,COM1,0,53.5,FINESTEERING,1815,493812.000,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464357.6916,438254.5518,622.8107,52.1000,WGS84,1.9836,1.3794,3.4390,"0",162.000,0.000,16,11,0,0,0,08,0,01*0bf27cd3
5515: 24.10.2014.19.11.47.884
#BESTVELA,COM1,0,53.5,FINESTEERING,1815,493812.200,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,162.200,14.9160,215.745758,0.0510,0.0*d11cf4b2
5516: 24.10.2014.19.11.47.979
#BESTUTMA,COM1,0,53.5,FINESTEERING,1815,493812.200,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464355.2582,438252.7674,622.8158,52.1000,WGS84,1.9888,1.3829,3.4452,"0",162.200,0.000,16,11,0,0,0,08,0,01*dfdbca6e
5517: 24.10.2014.19.11.48.91
#BESTVELA,COM1,0,53.5,FINESTEERING,1815,493812.400,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,162.400,15.7323,215.376830,0.2429,0.0*0d0e678a
5518: 24.10.2014.19.11.48.171
#BESTUTMA,COM1,0,53.5,FINESTEERING,1815,493812.400,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464352.7257,438250.9196,622.8183,52.1000,WGS84,1.9920,1.3852,3.4519,"0",162.400,0.000,15,11,0,0,0,08,0,01*1cb0d1cb
5519: 24.10.2014.19.11.48.283
#BESTVELA,COM1,0,53.5,FINESTEERING,1815,493812.600,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,162.600,15.3804,216.283462,-0.5023,0.0*ead98afd
5520: 24.10.2014.19.11.48.378
#BESTUTMA,COM1,0,53.5,FINESTEERING,1815,493812.600,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464350.2749,438249.0819,622.7256,52.1000,WGS84,1.9953,1.3874,3.4586,"0",162.600,0.000,15,11,0,0,0,08,0,01*67c3383d
5521: 24.10.2014.19.11.48.490
#BESTVELA,COM1,0,53.0,FINESTEERING,1815,493812.800,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,162.800,15.1459,215.771495,0.0919,0.0*ba4d141e
5522: 24.10.2014.19.11.48.570
#BESTUTMA,COM1,0,53.0,FINESTEERING,1815,493812.800,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464347.7448,438247.2900,622.9857,52.1000,WGS84,2.0871,1.3908,4.0244,"0",162.800,0.000,14,10,0,0,0,08,0,01*6f531505
5523: 24.10.2014.19.11.48.681
#BESTVELA,COM1,0,53.0,FINESTEERING,1815,493813.000,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,163.000,14.5443,216.140958,0.2314,0.0*6ce48bbc
5524: 24.10.2014.19.11.48.777
#BESTUTMA,COM1,0,53.0,FINESTEERING,1815,493813.000,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464345.1197,438245.3268,623.0963,52.1000,WGS84,2.2218,1.5303,4.0412,"0",163.000,0.000,13,9,0,0,0,08,0,01*d7071c2d
5525: 24.10.2014.19.11.48.889
#BESTVELA,COM1,0,53.0,FINESTEERING,1815,493813.200,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,163.200,15.1434,215.775378,0.5207,0.0*6102ef39
5526: 24.10.2014.19.11.48.968
#BESTUTMA,COM1,0,53.0,FINESTEERING,1815,493813.200,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464342.1273,438243.2670,622.7992,52.1000,WGS84,3.0407,1.7956,4.0711,"0",163.200,0.000,11,8,0,0,0,08,0,01*43a6baaf
5527: 24.10.2014.19.11.49.80
#BESTVELA,COM1,0,53.0,FINESTEERING,1815,493813.400,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,163.400,13.3483,215.137785,1.3936,0.0*8a333c33
5528: 24.10.2014.19.11.49.176
#BESTUTMA,COM1,0,53.0,FINESTEERING,1815,493813.400,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464339.2297,438241.5789,622.9350,52.1000,WGS84,3.9505,1.8131,4.0806,"0",163.400,0.000,10,7,0,0,0,08,0,01*5cc2b4be
5529: 24.10.2014.19.11.49.287
#BESTVELA,COM1,0,53.0,FINESTEERING,1815,493813.600,00000000,827b,6988;COV_TRACE,PSRDIFF,0.150,163.600,13.4780,216.298435,0.7762,0.0*345fe9b5
5530: 24.10.2014.19.11.49.367
#BESTUTMA,COM1,0,53.0,FINESTEERING,1815,493813.600,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464341.8303,438240.6760,623.9705,52.1000,WGS84,22.8555,6.3424,7.8752,"0",163.600,0.000,8,5,0,0,0,08,0,01*b0adfa3e
5531: 24.10.2014.19.11.49.479
#BESTVELA,COM1,0,53.0,FINESTEERING,1815,493813.800,00000000,827b,6988;SOL_COMPUTED,DOPPLER_VELOCITY,0.150,0.000,15.3892,215.061415,-0.1529,0.0*329cd1c8
5532: 24.10.2014.19.11.49.590
#BESTUTMA,COM1,0,53.0,FINESTEERING,1815,493813.800,00000000,eb16,6988;SOL_COMPUTED,SINGLE,30,T,4464341.7180,438241.2496,606.8028,52.1000,WGS84,10.9187,8.3563,6.7715,"",0.000,0.000,6,6,0,0,0,02,0,11*2858bb85
5533: 24.10.2014.19.11.49.686
#BESTVELA,COM1,0,51.5,FINESTEERING,1815,493814.000,00080000,827b,6988;INSUFFICIENT_OBS,DOPPLER_VELOCITY,0.350,0.000,15.3892,215.061415,-0.1529,0.0*1ae3656d
5534: 24.10.2014.19.11.49.782
#BESTUTMA,COM1,0,51.5,FINESTEERING,1815,493814.000,00080000,eb16,6988;INSUFFICIENT_OBS,SINGLE,30,T,4464341.7180,438241.2496,606.8028,52.1000,WGS84,10.9187,8.3563,6.7715,"",0.000,0.200,4,0,0,0,0,00,0,00*09074cd6
5535: 24.10.2014.19.11.49.893
#BESTVELA,COM1,0,51.5,FINESTEERING,1815,493814.200,00080000,827b,6988;INSUFFICIENT_OBS,DOPPLER_VELOCITY,0.550,0.000,15.3892,215.061415,-0.1529,0.0*7e2101b8
5536: 24.10.2014.19.11.49.973
#BESTUTMA,COM1,0,51.5,FINESTEERING,1815,493814.200,00080000,eb16,6988;INSUFFICIENT_OBS,SINGLE,30,T,4464341.7180,438241.2496,606.8028,52.1000,WGS84,10.9187,8.3563,6.7715,"",0.000,0.400,3,0,0,0,0,00,0,00*c9666653
5537: 24.10.2014.19.11.50.85
#BESTVELA,COM1,0,51.5,FINESTEERING,1815,493814.400,00080000,827b,6988;COV_TRACE,PSRDIFF,0.150,164.400,21.3257,253.681090,-8.3786,0.0*2f4e8e0e
5538: 24.10.2014.19.11.50.180
#BESTUTMA,COM1,0,51.5,FINESTEERING,1815,493814.400,00080000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464314.6638,438247.1175,631.7339,52.1000,WGS84,23.3867,24.3813,17.1333,"0",164.400,0.000,6,5,0,0,0,08,0,01*009f73b4
5539: 24.10.2014.19.11.50.292
#BESTVELA,COM1,0,51.5,FINESTEERING,1815,493814.600,00080000,827b,6988;INSUFFICIENT_OBS,PSRDIFF,0.350,164.400,21.3257,253.681090,-8.3786,0.0*ab0c51a7
5540: 24.10.2014.19.11.50.372
#BESTUTMA,COM1,0,51.5,FINESTEERING,1815,493814.600,00080000,eb16,6988;INSUFFICIENT_OBS,PSRDIFF,30,T,4464314.6638,438247.1175,631.7339,52.1000,WGS84,23.3867,24.3813,17.1333,"0",164.400,0.200,3,0,0,0,0,00,0,00*f8716d85
5541: 24.10.2014.19.11.50.483
#BESTVELA,COM1,0,51.5,FINESTEERING,1815,493814.800,00080000,827b,6988;COV_TRACE,PSRDIFF,0.150,164.800,15.1575,214.696759,1.0949,0.0*170bb052
5542: 24.10.2014.19.11.50.579
#BESTUTMA,COM1,0,51.5,FINESTEERING,1815,493814.800,00080000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464321.4801,438221.5492,595.2004,52.1000,WGS84,14.0847,32.2795,93.0441,"0",164.800,0.000,5,5,0,0,0,08,0,01*b72fdb10
5543: 24.10.2014.19.11.50.691
#BESTVELA,COM1,0,47.5,FINESTEERING,1815,493815.000,00000000,827b,6988;COV_TRACE,PSRDIFF,0.150,165.000,14.8551,216.459404,-0.0564,0.0*2dd1b05c
5544: 24.10.2014.19.11.50.771
#BESTUTMA,COM1,0,47.5,FINESTEERING,1815,493815.000,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464317.1816,438225.5233,612.8470,52.1000,WGS84,6.2470,8.7409,30.7411,"0",165.000,0.000,8,8,0,0,0,08,0,01*0250e78b
5545: 24.10.2014.19.11.50.882
#BESTVELA,COM1,0,47.5,FINESTEERING,1815,493815.200,00000000,827b,6988;COV_TRACE,PSRDIFF,0.150,165.200,14.7865,216.924689,-0.3280,0.0*25e8ce3a
5546: 24.10.2014.19.11.50.978
#BESTUTMA,COM1,0,47.5,FINESTEERING,1815,493815.200,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464314.7143,438223.1013,609.9669,52.1000,WGS84,5.0658,8.2739,24.8341,"0",165.200,0.000,8,8,0,0,0,08,0,01*94dd5052
5547: 24.10.2014.19.11.51.89
#BESTVELA,COM1,0,47.5,FINESTEERING,1815,493815.400,00000000,827b,6988;COV_TRACE,PSRDIFF,0.150,165.400,15.3676,215.757286,-0.1466,0.0*d4a819f9
5548: 24.10.2014.19.11.51.169
#BESTUTMA,COM1,0,47.5,FINESTEERING,1815,493815.400,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464314.3552,438223.6951,615.1248,52.1000,WGS84,14.6934,7.4117,22.7311,"0",165.400,0.000,8,8,0,0,0,08,0,01*ef0fb4f6
5549: 24.10.2014.19.11.51.281
#BESTVELA,COM1,0,47.5,FINESTEERING,1815,493815.600,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,165.600,15.4112,215.434671,-0.0973,0.0*0f4eadb6
5550: 24.10.2014.19.11.51.377
#BESTUTMA,COM1,0,47.5,FINESTEERING,1815,493815.600,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464312.9911,438222.8687,615.3579,52.1000,WGS84,12.0827,6.1568,16.9496,"0",165.600,0.000,10,9,0,0,0,08,0,01*19326110
5551: 24.10.2014.19.11.51.488
#BESTVELA,COM1,0,47.5,FINESTEERING,1815,493815.800,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,165.800,15.3088,215.735905,0.0906,0.0*c39fadfc
5552: 24.10.2014.19.11.51.584
#BESTUTMA,COM1,0,47.5,FINESTEERING,1815,493815.800,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464309.9526,438219.7479,614.2906,52.1000,WGS84,5.5438,4.3888,10.5740,"0",165.800,0.000,13,11,0,0,0,08,0,01*5030c268
5553: 24.10.2014.19.11.51.696
#BESTVELA,COM1,0,46.5,FINESTEERING,1815,493816.000,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,166.000,15.4559,215.453618,0.0402,0.0*6268f3e5
5554: 24.10.2014.19.11.51.775
#BESTUTMA,COM1,0,46.5,FINESTEERING,1815,493816.000,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464307.4244,438217.3164,615.6303,52.1000,WGS84,3.9041,2.8427,8.7577,"0",166.000,0.000,17,12,0,0,0,08,0,01*e3bf0238
5555: 24.10.2014.19.11.51.887
#BESTVELA,COM1,0,46.5,FINESTEERING,1815,493816.200,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,166.200,15.5578,215.279389,0.0870,0.0*553ee2dd
5556: 24.10.2014.19.11.51.983
#BESTUTMA,COM1,0,46.5,FINESTEERING,1815,493816.200,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464304.7173,438215.6126,616.5539,52.1000,WGS84,3.8197,2.2986,8.4344,"0",166.200,0.000,17,12,0,0,0,08,0,01*fd1fa4c7
5557: 24.10.2014.19.11.52.94
#BESTVELA,COM1,0,46.5,FINESTEERING,1815,493816.400,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,166.400,15.6320,214.920975,-0.0790,0.0*85f3f4d4
5558: 24.10.2014.19.11.52.174
#BESTUTMA,COM1,0,46.5,FINESTEERING,1815,493816.400,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464301.8049,438213.8933,617.4085,52.1000,WGS84,3.7617,2.1761,7.7118,"0",166.400,0.000,18,12,0,0,0,08,0,01*424d4573
5559: 24.10.2014.19.11.52.286
#BESTVELA,COM1,0,46.5,FINESTEERING,1815,493816.600,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,166.600,15.5758,214.721599,0.2271,0.0*75332ea5
5560: 24.10.2014.19.11.52.381
#BESTUTMA,COM1,0,46.5,FINESTEERING,1815,493816.600,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464300.0532,438212.6294,620.6778,52.1000,WGS84,3.5127,1.8698,5.5898,"0",166.600,0.000,17,12,0,0,0,08,0,01*dd8f8c1d
5561: 24.10.2014.19.11.52.493
#BESTVELA,COM1,0,46.5,FINESTEERING,1815,493816.800,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,166.800,15.6364,214.289138,0.0982,0.0*4aacf0e2
5562: 24.10.2014.19.11.52.573
#BESTUTMA,COM1,0,46.5,FINESTEERING,1815,493816.800,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464297.6868,438210.8289,620.9759,52.1000,WGS84,2.8927,1.8308,4.6858,"0",166.800,0.000,16,11,0,0,0,08,0,01*22891378
5563: 24.10.2014.19.11.52.684
#BESTVELA,COM1,0,46.5,FINESTEERING,1815,493817.000,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,167.000,15.5936,214.299999,0.0673,0.0*af6fc5fd
5564: 24.10.2014.19.11.52.780
#BESTUTMA,COM1,0,46.5,FINESTEERING,1815,493817.000,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464295.3342,438209.2227,620.4757,52.1000,WGS84,2.6557,1.6337,4.6864,"0",167.000,0.000,14,11,0,0,0,08,0,01*4de4bb01
5565: 24.10.2014.19.11.52.892
#BESTVELA,COM1,0,57.0,FINESTEERING,1815,493817.200,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,167.200,15.5618,213.638127,0.0375,0.0*f297797f
5566: 24.10.2014.19.11.52.971
#BESTUTMA,COM1,0,57.0,FINESTEERING,1815,493817.200,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464292.6566,438207.4803,620.4827,52.1000,WGS84,2.6549,1.6328,4.6858,"0",167.200,0.000,14,11,0,0,0,08,0,01*338350df
5567: 24.10.2014.19.11.53.83
#BESTVELA,COM1,0,57.0,FINESTEERING,1815,493817.400,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,167.400,15.5467,213.318773,0.1648,0.0*bc59c75e
5568: 24.10.2014.19.11.53.179
#BESTUTMA,COM1,0,57.0,FINESTEERING,1815,493817.400,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464290.0743,438205.7923,620.8226,52.1000,WGS84,2.6563,1.6332,4.6846,"0",167.400,0.000,14,11,0,0,0,08,0,01*1a12902d
5569: 24.10.2014.19.11.53.290
#BESTVELA,COM1,0,57.0,FINESTEERING,1815,493817.600,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,167.600,15.5562,213.233924,0.2059,0.0*082ecc56
5570: 24.10.2014.19.11.53.370
#BESTUTMA,COM1,0,57.0,FINESTEERING,1815,493817.600,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464287.4903,438204.1446,620.8536,52.1000,WGS84,2.6579,1.6335,4.6878,"0",167.600,0.000,14,11,0,0,0,08,0,01*e129b08b
5571: 24.10.2014.19.11.53.482
#BESTVELA,COM1,0,57.0,FINESTEERING,1815,493817.800,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,167.800,15.5107,213.247603,0.2438,0.0*1dba920e
5572: 24.10.2014.19.11.53.578
#BESTUTMA,COM1,0,57.0,FINESTEERING,1815,493817.800,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464284.6985,438202.2768,621.0897,52.1000,WGS84,2.6592,1.6337,4.6896,"0",167.800,0.000,14,11,0,0,0,08,0,01*188d9da0
5573: 24.10.2014.19.11.53.689
#BESTVELA,COM1,0,51.5,FINESTEERING,1815,493818.000,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,168.000,15.3821,213.126034,-0.0590,0.0*1de14155
5574: 24.10.2014.19.11.53.785
#BESTUTMA,COM1,0,51.5,FINESTEERING,1815,493818.000,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464282.1824,438200.5142,620.9565,52.1000,WGS84,2.6585,1.6340,4.6895,"0",168.000,0.000,14,11,0,0,0,08,0,01*9c764301
5575: 24.10.2014.19.11.53.896
#BESTVELA,COM1,0,51.5,FINESTEERING,1815,493818.200,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,168.200,15.4076,213.763002,0.1567,0.0*9af08ad9
5576: 24.10.2014.19.11.53.976
#BESTUTMA,COM1,0,51.5,FINESTEERING,1815,493818.200,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464279.8555,438198.8167,620.9680,52.1000,WGS84,2.6582,1.6343,4.6886,"0",168.200,0.000,15,11,0,0,0,08,0,01*a4b4af81
5577: 24.10.2014.19.11.54.88
#BESTVELA,COM1,0,51.5,FINESTEERING,1815,493818.400,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,168.400,15.4778,212.679342,0.3787,0.0*9f5b3f48
5578: 24.10.2014.19.11.54.183
#BESTUTMA,COM1,0,51.5,FINESTEERING,1815,493818.400,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464277.3160,438197.2016,620.9506,52.1000,WGS84,2.6579,1.6338,4.6881,"0",168.400,0.000,15,11,0,0,0,08,0,01*0468b691
5579: 24.10.2014.19.11.54.279
#BESTVELA,COM1,0,51.5,FINESTEERING,1815,493818.600,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,168.600,15.4273,212.705741,0.1440,0.0*bde8065b
5580: 24.10.2014.19.11.54.375
#BESTUTMA,COM1,0,51.5,FINESTEERING,1815,493818.600,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464274.8277,438195.5158,621.0075,52.1000,WGS84,2.6602,1.6351,4.6904,"0",168.600,0.000,17,11,0,0,0,08,0,01*679f469d
5581: 24.10.2014.19.11.54.486
#BESTVELA,COM1,0,51.5,FINESTEERING,1815,493818.800,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,168.800,15.2066,212.886709,-0.1052,0.0*5cafc5b1
5582: 24.10.2014.19.11.54.582
#BESTUTMA,COM1,0,51.5,FINESTEERING,1815,493818.800,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464272.2478,438193.8830,620.6062,52.1000,WGS84,2.6633,1.6365,4.6957,"0",168.800,0.000,17,11,0,0,0,08,0,01*3b5dfacb
5583: 24.10.2014.19.11.54.694
#BESTVELA,COM1,0,51.5,FINESTEERING,1815,493819.000,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,169.000,15.3043,212.654480,0.1524,0.0*56e63c43
5584: 24.10.2014.19.11.54.774
#BESTUTMA,COM1,0,51.5,FINESTEERING,1815,493819.000,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464269.7224,438192.2081,620.6639,52.1000,WGS84,2.6643,1.6366,4.6941,"0",169.000,0.000,17,11,0,0,0,08,0,01*9122d9a3
5585: 24.10.2014.19.11.54.885
#BESTVELA,COM1,0,57.0,FINESTEERING,1815,493819.200,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,114.600,15.2923,212.889700,0.1579,0.0*0d77ac36
5586: 24.10.2014.19.11.54.981
#BESTUTMA,COM1,0,57.0,FINESTEERING,1815,493819.200,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464267.3695,438190.5589,621.9409,52.1000,WGS84,1.7302,1.0855,2.9691,"0",114.600,0.000,16,11,0,0,0,08,0,01*e0abc715
5587: 24.10.2014.19.11.55.92
#BESTVELA,COM1,0,57.0,FINESTEERING,1815,493819.400,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,114.800,15.4107,212.584907,0.3899,0.0*0fa88339
5588: 24.10.2014.19.11.55.172
#BESTUTMA,COM1,0,57.0,FINESTEERING,1815,493819.400,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464264.4892,438188.5372,621.7501,52.1000,WGS84,2.5469,1.2700,6.3539,"0",114.800,0.000,13,8,0,0,0,08,0,01*f6575a12
5589: 24.10.2014.19.11.55.284
#BESTVELA,COM1,0,57.0,FINESTEERING,1815,493819.600,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,115.000,15.4584,212.481246,0.1445,0.0*2fe3dff3
5590: 24.10.2014.19.11.55.380
#BESTUTMA,COM1,0,57.0,FINESTEERING,1815,493819.600,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464261.9062,438186.9107,621.7799,52.1000,WGS84,1.7982,1.2490,3.3689,"0",115.000,0.000,12,9,0,0,0,08,0,01*975e0a31
5591: 24.10.2014.19.11.55.491
#BESTVELA,COM1,0,57.0,FINESTEERING,1815,493819.800,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,115.200,15.5367,212.440609,0.4306,0.0*0b696cda
5592: 24.10.2014.19.11.55.571
#BESTUTMA,COM1,0,57.0,FINESTEERING,1815,493819.800,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464259.3353,438185.1915,621.8963,52.1000,WGS84,1.7952,1.2469,3.3530,"0",115.200,0.000,12,9,0,0,0,08,0,01*0a329c09
5593: 24.10.2014.19.11.55.683
#BESTVELA,COM1,0,54.5,FINESTEERING,1815,493820.000,00000000,827b,6988;SOL_COMPUTED,PSRDIFF,0.150,115.400,15.7114,212.532360,0.1393,0.0*8e973d8e
5594: 24.10.2014.19.11.55.778
#BESTUTMA,COM1,0,54.5,FINESTEERING,1815,493820.000,00000000,eb16,6988;SOL_COMPUTED,PSRDIFF,30,T,4464256.6908,438183.4337,621.6747,52.1000,WGS84,1.7946,1.2465,3.3563,"0",115.400,0.000,12,9,0,0,0,08,0,01*ac2049e4
5595: 24.10.2014.19.11.55.890
